invoice_counter,invoice_num,invoice_total,item_num,qty,line_amount,adj_line_amount,uom,unit_cost,item_descrip,invoice_date,supplier_name,store_num,type_bill_credit,cost_over_ride,line_amount_qty,case_uom,supplier_num,prod_group_num,prod_group_descrip,order_code,compute_0022,pak_qty,case_qty,purchase_uom,cat_num,cat_descrip,has_credit,credit_pak_amount,Food Category,Category ID
252033,M123033004,-172,69025,-59,-123.9,-123.9,each,2.1,candied cinnamon almond,2023-04-02,K & K FOOD SERVICE,78,C,N,-59,each,34,21,CANDIES SNACKS,KK051094,N,1,1,each,7,Candy ,N,0,sugars and sweeteners,43
252099,252099,153.3,69025,15,31.5,31.5,each,2.1,candied cinnamon almond,2023-04-19,STORE: Hero  CC00553,81,T,N,15,each,232,21,CANDIES SNACKS,KK051094,N,1,1,each,7,Candy ,N,0,sugars and sweeteners,43
252100,252099,-153.3,69025,-15,-31.5,-31.5,each,2.1,candied cinnamon almond,2023-04-19,STORE: Orchard Commons Dining Room,82,F,N,-15,each,231,21,CANDIES SNACKS,KK051094,N,1,1,each,7,Candy ,N,0,sugars and sweeteners,43
252099,252099,153.3,68933,14,29.4,29.4,each,2.1,candied coconut almo,2023-04-19,STORE: Hero  CC00553,81,T,N,14,each,232,21,CANDIES SNACKS,KK051093,N,1,1,each,7,Candy ,N,0,sugars and sweeteners,43
252100,252099,-153.3,68933,-14,-29.4,-29.4,each,2.1,candied coconut almo,2023-04-19,STORE: Orchard Commons Dining Room,82,F,N,-14,each,231,21,CANDIES SNACKS,KK051093,N,1,1,each,7,Candy ,N,0,sugars and sweeteners,43
252099,252099,153.3,68932,12,25.2,25.2,each,2.1,candied coconut cash,2023-04-19,STORE: Hero  CC00553,81,T,N,12,each,232,21,CANDIES SNACKS,KK052116,N,1,1,each,7,Candy ,N,0,sugars and sweeteners,43
252100,252099,-153.3,68932,-12,-25.2,-25.2,each,2.1,candied coconut cash,2023-04-19,STORE: Orchard Commons Dining Room,82,F,N,-12,each,231,21,CANDIES SNACKS,KK052116,N,1,1,each,7,Candy ,N,0,sugars and sweeteners,43
252099,252099,153.3,68934,14,29.4,29.4,each,2.1,candied irish cream,2023-04-19,STORE: Hero  CC00553,81,T,N,14,each,232,21,CANDIES SNACKS,KK051095,N,1,1,each,7,Candy ,N,0,cream,8
252100,252099,-153.3,68934,-14,-29.4,-29.4,each,2.1,candied irish cream,2023-04-19,STORE: Orchard Commons Dining Room,82,F,N,-14,each,231,21,CANDIES SNACKS,KK051095,N,1,1,each,7,Candy ,N,0,cream,8
252099,252099,153.3,68931,18,37.8,37.8,each,2.1,candied salt caramel,2023-04-19,STORE: Hero  CC00553,81,T,N,18,each,232,21,CANDIES SNACKS,KK052117,N,1,1,each,7,Candy ,N,0,sugars and sweeteners,43
252100,252099,-153.3,68931,-18,-37.8,-37.8,each,2.1,candied salt caramel,2023-04-19,STORE: Orchard Commons Dining Room,82,F,N,-18,each,231,21,CANDIES SNACKS,KK052117,N,1,1,each,7,Candy ,N,0,sugars and sweeteners,43
248505,9001133184,903.53,63023,3,31.26,31.26,CA,10.42,chip pringle sour crm,2023-03-08,GORDON FOOD SERVICE (GFS),82,B,N,120,each,26,21,CANDIES SNACKS,1215008,N,1,40,CA,7,Candy ,N,0,potatoes,41
249922,9001216311,490.44,63023,3,31.26,31.26,CA,10.42,chip pringle sour crm,2023-03-17,GORDON FOOD SERVICE (GFS),82,B,N,120,each,26,21,CANDIES SNACKS,1215008,N,1,40,CA,7,Candy ,N,0,potatoes,41
248505,9001133184,903.53,63024,2,20.84,20.84,CA,10.42,chip pringles bbq,2023-03-08,GORDON FOOD SERVICE (GFS),82,B,N,80,each,26,21,CANDIES SNACKS,1242780,N,1,40,CA,7,Candy ,N,0,potatoes,41
249922,9001216311,490.44,63024,2,20.84,20.84,CA,10.42,chip pringles bbq,2023-03-17,GORDON FOOD SERVICE (GFS),82,B,N,80,each,26,21,CANDIES SNACKS,1242780,N,1,40,CA,7,Candy ,N,0,potatoes,41
247693,92288,918.73,2937,1,71.59,71.59,cs,71.59,savioardi (lady fingers) ,2023-03-02,CIOFFI'S MEAT MARKET AND DELI,5,B,N,6000,pak,13,21,CANDIES SNACKS,WS1354,N,400,15,cs,7,Candy ,N,0,sugars and sweeteners,43
248067,92544,899.78,2937,1,71.59,71.59,cs,71.59,savioardi (lady fingers) ,2023-03-06,CIOFFI'S MEAT MARKET AND DELI,5,B,N,6000,pak,13,21,CANDIES SNACKS,WS1354,N,400,15,cs,7,Candy ,N,0,sugars and sweeteners,43
248864,93029,1188.56,2937,1,71.59,71.59,cs,71.59,savioardi (lady fingers) ,2023-03-10,CIOFFI'S MEAT MARKET AND DELI,5,B,N,6000,pak,13,21,CANDIES SNACKS,WS1354,N,400,15,cs,7,Candy ,N,0,sugars and sweeteners,43
248867,93277,653.77,2937,1,71.59,71.59,cs,71.59,savioardi (lady fingers) ,2023-03-14,CIOFFI'S MEAT MARKET AND DELI,5,B,N,6000,pak,13,21,CANDIES SNACKS,WS1354,N,400,15,cs,7,Candy ,N,0,sugars and sweeteners,43
250772,94554,688.92,2937,2,143.18,143.18,cs,71.59,savioardi (lady fingers) ,2023-03-29,CIOFFI'S MEAT MARKET AND DELI,5,B,N,12000,pak,13,21,CANDIES SNACKS,WS1354,N,400,15,cs,7,Candy ,N,0,sugars and sweeteners,43
251685,94937,713.64,2937,1,71.59,71.59,cs,71.59,savioardi (lady fingers) ,2023-04-03,CIOFFI'S MEAT MARKET AND DELI,5,B,N,6000,pak,13,21,CANDIES SNACKS,WS1354,N,400,15,cs,7,Candy ,N,0,sugars and sweeteners,43
252146,95927,1355.83,2937,1,71.59,71.59,cs,71.59,savioardi (lady fingers) ,2023-04-14,CIOFFI'S MEAT MARKET AND DELI,5,B,N,6000,pak,13,21,CANDIES SNACKS,WS1354,N,400,15,cs,7,Candy ,N,0,sugars and sweeteners,43
252145,96053,930.44,2937,1,71.59,71.59,cs,71.59,savioardi (lady fingers) ,2023-04-17,CIOFFI'S MEAT MARKET AND DELI,5,B,N,6000,pak,13,21,CANDIES SNACKS,WS1354,N,400,15,cs,7,Candy ,N,0,sugars and sweeteners,43
252732,96536,724.06,2937,1,71.59,71.59,cs,71.59,savioardi (lady fingers) ,2023-04-21,CIOFFI'S MEAT MARKET AND DELI,5,B,N,6000,pak,13,21,CANDIES SNACKS,WS1354,N,400,15,cs,7,Candy ,N,0,sugars and sweeteners,43
247874,9001070944,8370.49,62911,1,72.18,72.18,cs,72.18,bar brownie triple choc chuck ,2023-03-01,GORDON FOOD SERVICE (GFS),51,B,N,2,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
247877,9001094408,7899.82,62911,1,72.18,72.18,cs,72.18,bar brownie triple choc chuck ,2023-03-03,GORDON FOOD SERVICE (GFS),51,B,N,2,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
247973,9001094224,8190.64,62911,1,72.18,72.18,cs,72.18,bar brownie triple choc chuck ,2023-03-03,GORDON FOOD SERVICE (GFS),9,B,N,2,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
248381,9001112003,5367.66,62911,1,72.18,72.18,cs,72.18,bar brownie triple choc chuck ,2023-03-06,GORDON FOOD SERVICE (GFS),51,B,N,2,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
248382,9001123405,5194.95,62911,1,72.18,72.18,cs,72.18,bar brownie triple choc chuck ,2023-03-07,GORDON FOOD SERVICE (GFS),51,B,N,2,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
248383,9001132129,4406.91,62911,1,72.18,72.18,cs,72.18,bar brownie triple choc chuck ,2023-03-08,GORDON FOOD SERVICE (GFS),51,B,N,2,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
248840,9001133189,7045.4,62911,4,288.72,288.72,cs,72.18,bar brownie triple choc chuck ,2023-03-08,GORDON FOOD SERVICE (GFS),81,B,N,8,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
248666,9001155888,8612.47,62911,1,72.18,72.18,cs,72.18,bar brownie triple choc chuck ,2023-03-10,GORDON FOOD SERVICE (GFS),9,B,N,2,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
248857,9001173820,10187.78,62911,2,144.36,144.36,cs,72.18,bar brownie triple choc chuck ,2023-03-13,GORDON FOOD SERVICE (GFS),81,B,N,4,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
248743,9001173806,5496.54,62911,1,72.18,72.18,cs,72.18,bar brownie triple choc chuck ,2023-03-13,GORDON FOOD SERVICE (GFS),9,B,N,2,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
248997,9001185341,7931.74,62911,1,72.18,72.18,cs,72.18,bar brownie triple choc chuck ,2023-03-14,GORDON FOOD SERVICE (GFS),9,B,N,2,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
249646,9001216334,8903.72,62911,2,144.36,144.36,cs,72.18,bar brownie triple choc chuck ,2023-03-17,GORDON FOOD SERVICE (GFS),81,B,N,4,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
249660,9001216528,9277.92,62911,1,72.18,72.18,cs,72.18,bar brownie triple choc chuck ,2023-03-17,GORDON FOOD SERVICE (GFS),9,B,N,2,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
249552,9001238073,9511.67,62911,2,144.36,144.36,cs,72.18,bar brownie triple choc chuck ,2023-03-20,GORDON FOOD SERVICE (GFS),51,B,N,4,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
249664,9001250236,2780.6,62911,1,72.18,72.18,cs,72.18,bar brownie triple choc chuck ,2023-03-21,GORDON FOOD SERVICE (GFS),9,B,N,2,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
249851,9001271332,7700.61,62911,2,144.36,144.36,cs,72.18,bar brownie triple choc chuck ,2023-03-23,GORDON FOOD SERVICE (GFS),81,B,N,4,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
250308,9001283316,7626.41,62911,1,72.18,72.18,cs,72.18,bar brownie triple choc chuck ,2023-03-24,GORDON FOOD SERVICE (GFS),9,B,N,2,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
250637,9001312357,3604.58,62911,1,72.18,72.18,cs,72.18,bar brownie triple choc chuck ,2023-03-28,GORDON FOOD SERVICE (GFS),9,B,N,2,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
250257,9001312343,6348.98,62911,2,144.36,144.36,cs,72.18,bar brownie triple choc chuck ,2023-03-28,GORDON FOOD SERVICE (GFS),51,B,N,4,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
251254,9001364363,2537.78,62911,2,147.44,147.44,cs,73.72,bar brownie triple choc chuck ,2023-04-03,GORDON FOOD SERVICE (GFS),51,B,Y,4,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
251527,9001364421,12483.64,62911,1,72.18,72.18,cs,72.18,bar brownie triple choc chuck ,2023-04-03,GORDON FOOD SERVICE (GFS),81,B,N,2,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
251284,9001364385,9067.29,62911,1,73.72,73.72,cs,73.72,bar brownie triple choc chuck ,2023-04-03,GORDON FOOD SERVICE (GFS),9,B,Y,2,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
251473,9001376335,9843.96,62911,1,73.72,73.72,cs,73.72,bar brownie triple choc chuck ,2023-04-04,GORDON FOOD SERVICE (GFS),9,B,Y,2,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
251394,9001385794,5765.16,62911,2,147.44,147.44,cs,73.72,bar brownie triple choc chuck ,2023-04-05,GORDON FOOD SERVICE (GFS),51,B,Y,4,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
251526,9001398786,5197.88,62911,2,147.44,147.44,cs,73.72,bar brownie triple choc chuck ,2023-04-06,GORDON FOOD SERVICE (GFS),81,B,Y,4,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
251476,9001408463,6911.05,62911,1,73.72,73.72,cs,73.72,bar brownie triple choc chuck ,2023-04-07,GORDON FOOD SERVICE (GFS),9,B,Y,2,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
251477,9001425815,4692.83,62911,1,73.72,73.72,cs,73.72,bar brownie triple choc chuck ,2023-04-10,GORDON FOOD SERVICE (GFS),9,B,Y,2,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
252009,9001470438,8409.18,62911,1,73.72,73.72,cs,73.72,bar brownie triple choc chuck ,2023-04-14,GORDON FOOD SERVICE (GFS),9,B,Y,2,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
252291,9001489130,7813.47,62911,1,73.72,73.72,cs,73.72,bar brownie triple choc chuck ,2023-04-17,GORDON FOOD SERVICE (GFS),9,B,Y,2,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
252200,9001489929,3494.95,62911,2,147.44,147.44,cs,73.72,bar brownie triple choc chuck ,2023-04-17,GORDON FOOD SERVICE (GFS),51,B,Y,4,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
252458,9001537197,7606.7,62911,1,73.72,73.72,cs,73.72,bar brownie triple choc chuck ,2023-04-21,GORDON FOOD SERVICE (GFS),9,B,Y,2,SHEET,26,19,BAKED GOODS,6999005,N,1,2,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
249370,26152,200.46,13791,1,30.9,30.9,cs,30.9,bar gf nanaimo 3x3 wrapped,2023-03-08,WENDEL'S TRUE FOODS,88,B,Y,12,CT,60,19,BAKED GOODS,2720RTC,N,1,12,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
250025,26155,128.36,13791,1,30.9,30.9,cs,30.9,bar gf nanaimo 3x3 wrapped,2023-03-08,WENDEL'S TRUE FOODS,81,B,Y,12,CT,60,19,BAKED GOODS,2720RTC,N,1,12,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
249456,26207,226.44,13791,2,61.8,61.8,cs,30.9,bar gf nanaimo 3x3 wrapped,2023-03-15,WENDEL'S TRUE FOODS,27,B,Y,24,CT,60,19,BAKED GOODS,2720RTC,N,1,12,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
250027,26254,355.17,13791,1,30.9,30.9,cs,30.9,bar gf nanaimo 3x3 wrapped,2023-03-22,WENDEL'S TRUE FOODS,81,B,N,12,CT,60,19,BAKED GOODS,2720RTC,N,1,12,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
250675,26298,213.47,13791,1,30.9,30.9,cs,30.9,bar gf nanaimo 3x3 wrapped,2023-03-29,WENDEL'S TRUE FOODS,9,B,Y,12,CT,60,19,BAKED GOODS,2720RTC,N,1,12,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
251330,26355,238.69,13791,1,30.9,30.9,cs,30.9,bar gf nanaimo 3x3 wrapped,2023-04-05,WENDEL'S TRUE FOODS,88,B,Y,12,CT,60,19,BAKED GOODS,2720RTC,N,1,12,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
248844,9001112005,5870.81,16095,1,56.1,56.1,cs,56.1,bar lemon burst macaroon,2023-03-06,GORDON FOOD SERVICE (GFS),81,B,N,2,SHEET,26,19,BAKED GOODS,5693005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
248381,9001112003,5367.66,16095,1,56.1,56.1,cs,56.1,bar lemon burst macaroon,2023-03-06,GORDON FOOD SERVICE (GFS),51,B,N,2,SHEET,26,19,BAKED GOODS,5693005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
248383,9001132129,4406.91,16095,1,56.1,56.1,cs,56.1,bar lemon burst macaroon,2023-03-08,GORDON FOOD SERVICE (GFS),51,B,N,2,SHEET,26,19,BAKED GOODS,5693005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
248840,9001133189,7045.4,16095,2,112.2,112.2,cs,56.1,bar lemon burst macaroon,2023-03-08,GORDON FOOD SERVICE (GFS),81,B,N,4,SHEET,26,19,BAKED GOODS,5693005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
250022,9001206712,8283.19,16095,1,56.1,56.1,cs,56.1,bar lemon burst macaroon,2023-03-16,GORDON FOOD SERVICE (GFS),81,B,N,2,SHEET,26,19,BAKED GOODS,5693005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
249552,9001238073,9511.67,16095,1,56.1,56.1,cs,56.1,bar lemon burst macaroon,2023-03-20,GORDON FOOD SERVICE (GFS),51,B,N,2,SHEET,26,19,BAKED GOODS,5693005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
250456,9001301583,3404.86,16095,2,112.2,112.2,cs,56.1,bar lemon burst macaroon,2023-03-27,GORDON FOOD SERVICE (GFS),81,B,N,4,SHEET,26,19,BAKED GOODS,5693005,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
251254,9001364363,2537.78,16095,2,115.28,115.28,cs,57.64,bar lemon burst macaroon,2023-04-03,GORDON FOOD SERVICE (GFS),51,B,Y,4,SHEET,26,19,BAKED GOODS,5693005,N,1,2,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
251524,9001376341,7624.17,16095,1,57.64,57.64,cs,57.64,bar lemon burst macaroon,2023-04-04,GORDON FOOD SERVICE (GFS),81,B,Y,2,SHEET,26,19,BAKED GOODS,5693005,N,1,2,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
251394,9001385794,5765.16,16095,1,57.64,57.64,cs,57.64,bar lemon burst macaroon,2023-04-05,GORDON FOOD SERVICE (GFS),51,B,Y,2,SHEET,26,19,BAKED GOODS,5693005,N,1,2,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
251526,9001398786,5197.88,16095,1,57.64,57.64,cs,57.64,bar lemon burst macaroon,2023-04-06,GORDON FOOD SERVICE (GFS),81,B,Y,2,SHEET,26,19,BAKED GOODS,5693005,N,1,2,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
247877,9001094408,7899.82,1020,2,114.36,114.36,cs,57.18,bar nanaimo scored 12x16in ,2023-03-03,GORDON FOOD SERVICE (GFS),51,B,N,4,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
247973,9001094224,8190.64,1020,1,57.18,57.18,cs,57.18,bar nanaimo scored 12x16in ,2023-03-03,GORDON FOOD SERVICE (GFS),9,B,N,2,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
248381,9001112003,5367.66,1020,1,57.18,57.18,cs,57.18,bar nanaimo scored 12x16in ,2023-03-06,GORDON FOOD SERVICE (GFS),51,B,N,2,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
248844,9001112005,5870.81,1020,2,114.36,114.36,cs,57.18,bar nanaimo scored 12x16in ,2023-03-06,GORDON FOOD SERVICE (GFS),81,B,N,4,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
248382,9001123405,5194.95,1020,1,57.18,57.18,cs,57.18,bar nanaimo scored 12x16in ,2023-03-07,GORDON FOOD SERVICE (GFS),51,B,N,2,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
248383,9001132129,4406.91,1020,1,57.18,57.18,cs,57.18,bar nanaimo scored 12x16in ,2023-03-08,GORDON FOOD SERVICE (GFS),51,B,N,2,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
248841,9001143344,6097.09,1020,1,57.18,57.18,cs,57.18,bar nanaimo scored 12x16in ,2023-03-09,GORDON FOOD SERVICE (GFS),81,B,N,2,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
248663,9001144510,9116.11,1020,1,57.18,57.18,cs,57.18,bar nanaimo scored 12x16in ,2023-03-09,GORDON FOOD SERVICE (GFS),9,B,N,2,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
248743,9001173806,5496.54,1020,1,57.18,57.18,cs,57.18,bar nanaimo scored 12x16in ,2023-03-13,GORDON FOOD SERVICE (GFS),9,B,N,2,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
248997,9001185341,7931.74,1020,2,114.36,114.36,cs,57.18,bar nanaimo scored 12x16in ,2023-03-14,GORDON FOOD SERVICE (GFS),9,B,N,4,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
249023,9001195359,7268.78,1020,1,57.18,57.18,cs,57.18,bar nanaimo scored 12x16in ,2023-03-15,GORDON FOOD SERVICE (GFS),51,B,N,2,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
250022,9001206712,8283.19,1020,1,57.18,57.18,cs,57.18,bar nanaimo scored 12x16in ,2023-03-16,GORDON FOOD SERVICE (GFS),81,B,N,2,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
249646,9001216334,8903.72,1020,1,57.18,57.18,cs,57.18,bar nanaimo scored 12x16in ,2023-03-17,GORDON FOOD SERVICE (GFS),81,B,Y,2,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
249660,9001216528,9277.92,1020,1,57.18,57.18,cs,57.18,bar nanaimo scored 12x16in ,2023-03-17,GORDON FOOD SERVICE (GFS),9,B,N,2,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
249552,9001238073,9511.67,1020,2,114.36,114.36,cs,57.18,bar nanaimo scored 12x16in ,2023-03-20,GORDON FOOD SERVICE (GFS),51,B,N,4,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
249661,9001238078,8418.19,1020,1,57.18,57.18,cs,57.18,bar nanaimo scored 12x16in ,2023-03-20,GORDON FOOD SERVICE (GFS),9,B,N,2,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
249851,9001271332,7700.61,1020,2,114.36,114.36,cs,57.18,bar nanaimo scored 12x16in ,2023-03-23,GORDON FOOD SERVICE (GFS),81,B,N,4,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
250456,9001301583,3404.86,1020,1,57.18,57.18,cs,57.18,bar nanaimo scored 12x16in ,2023-03-27,GORDON FOOD SERVICE (GFS),81,B,N,2,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
250257,9001312343,6348.98,1020,2,114.36,114.36,cs,57.18,bar nanaimo scored 12x16in ,2023-03-28,GORDON FOOD SERVICE (GFS),51,B,N,4,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
250637,9001312357,3604.58,1020,1,57.18,57.18,cs,57.18,bar nanaimo scored 12x16in ,2023-03-28,GORDON FOOD SERVICE (GFS),9,B,N,2,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
250751,9001333282,6971.31,1020,1,57.18,57.18,cs,57.18,bar nanaimo scored 12x16in ,2023-03-30,GORDON FOOD SERVICE (GFS),81,B,N,2,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24
251254,9001364363,2537.78,1020,2,117.44,117.44,cs,58.72,bar nanaimo scored 12x16in ,2023-04-03,GORDON FOOD SERVICE (GFS),51,B,Y,4,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
251473,9001376335,9843.96,1020,1,58.72,58.72,cs,58.72,bar nanaimo scored 12x16in ,2023-04-04,GORDON FOOD SERVICE (GFS),9,B,Y,2,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
251524,9001376341,7624.17,1020,2,117.44,117.44,cs,58.72,bar nanaimo scored 12x16in ,2023-04-04,GORDON FOOD SERVICE (GFS),81,B,Y,4,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
251394,9001385794,5765.16,1020,2,117.44,117.44,cs,58.72,bar nanaimo scored 12x16in ,2023-04-05,GORDON FOOD SERVICE (GFS),51,B,Y,4,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
251476,9001408463,6911.05,1020,1,58.72,58.72,cs,58.72,bar nanaimo scored 12x16in ,2023-04-07,GORDON FOOD SERVICE (GFS),9,B,Y,2,SHEET,26,19,BAKED GOODS,1174120,N,1,2,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24
